X,y
5.3169426119248495,1.0
5.920858823780819,1.0
5.318727652943021,1.0
5.856830611902691,1.0
4.3489744066998535,1.0
3.9657571582155353,1.0
5.681594518281627,1.0
4.196590335826159,1.0
4.310450222249799,1.0
4.544467496482657,1.0
5.017479159025057,1.0
4.646006088746516,1.0
3.625048706581981,1.0
4.356381597167109,1.0
2.7765968477755734,1.0
5.625231451027188,1.0
3.397942344393252,1.0
3.895616660571549,1.0
5.052165079260974,1.0
4.260437003608686,1.0
6.543014595406736,1.0
3.707143090276552,1.0
5.267050869349183,1.0
4.960717181772504,1.0
3.8319065022588026,1.0
5.523276660531754,1.0
4.828453668777752,1.0
5.771790551213668,1.0
5.823504153963731,1.0
7.16323594928069,1.0
6.336527949436392,1.0
-2.141811120401181,0.0
-0.18317995303995685,0.0
0.010729733261783912,0.0
-0.02137704389873862,0.0
0.6549827786819136,0.0
0.453207219194052,0.0
1.191117744010321,0.0
1.877940485405428,0.0
-1.9228860294599917,0.0
2.039789762970386,0.0
0.9684598317833022,0.0
-1.5696018564223118,0.0
-1.621904423407705,0.0
1.1696012189157763,0.0
-0.19883825351092674,0.0
0.4072121226327252,0.0
-0.9061754090355051,0.0
0.14230312491503386,0.0
0.14506745632035253,0.0
0.04844606245963824,0.0
1.385666193912145,0.0
-0.38679444094975696,0.0
0.39699446523426574,0.0
-0.861322381411114,0.0
0.12570659491123737,0.0
0.4381748865142639,0.0
-0.6960087006229454,0.0
-0.6214832226915499,0.0
-0.38801794283979263,0.0
-1.180033396632366,0.0
0.4199981712460066,0.0
-0.8899329984952196,0.0
1.0740239556626894,0.0
-0.868955611736521,0.0
1.7897039372258101,0.0
-0.8873071456547323,0.0
0.7683959179770056,0.0
-0.9473471140962068,0.0
0.4279830832548325,0.0
0.35966587084525226,0.0
1.4782724677108057,0.0
-1.895926438221727,0.0
0.7126185223197684,0.0
1.2159244138008078,0.0
0.18433677626429978,0.0
-0.012914674717881207,0.0
1.0774969844329139,0.0
0.9840366714769792,0.0
-0.344700511935746,0.0
1.0386337088741955,0.0
0.15136162244113263,0.0
1.1089340143212338,0.0
0.13835829768203056,0.0
-1.647084007924403,0.0
-1.8083762442845428,0.0
0.05100913420476091,0.0
0.01815316539558693,0.0
-0.3513007199665961,0.0
0.004882596004131996,0.0
1.8759584741451414,0.0
-0.3853927880293727,0.0
-1.9104609297039454,0.0
0.02081691243886336,0.0
-0.5732035528522296,0.0
-0.20487931267610301,0.0
-1.7137169207914096,0.0
0.963601809530065,0.0
-1.6083889901478363,0.0
-0.4675460976940721,0.0
0.05215963627763805,0.0
0.13069053137264164,0.0
-0.5803816341790841,0.0
0.42779530561667617,0.0
0.32210317379331593,0.0
-1.198406280439578,0.0
-1.1068098930825843,0.0
-0.39641344475191914,0.0
1.7878683354424667,0.0
-0.420512242711039,0.0
1.1990853590214323,0.0
0.9762054776922656,0.0
-1.4213518224399242,0.0
1.4923119815889483,0.0
-1.6275619339200968,0.0
0.4028581727803269,0.0
0.15163842221837803,0.0
-0.560059578459743,0.0
1.8639613584704084,0.0
-0.6273016761643969,0.0
0.12961847099079601,0.0
0.6639119070919982,0.0
0.396649941671443,0.0
-0.3900685321305598,0.0
0.6992467392941025,0.0
-0.3892455355112494,0.0
-1.2327032717290516,0.0
1.8329351600889845,0.0
-0.10666708576637646,0.0
-0.8810103394827057,0.0
-1.0176537375640982,0.0
0.9981174736079726,0.0
0.02195564735600416,0.0
-1.156285536371127,0.0
0.727269513725434,0.0
-0.6323655944016329,0.0
-0.0015495036998249383,0.0
1.2229016346573782,0.0
0.16075158184402444,0.0
-1.5948396662814672,0.0
-0.8983036780345719,0.0
1.188493349290498,0.0
-0.3621581883752287,0.0
-1.6199377058274715,0.0
-1.3132846835708016,0.0
0.7524823635904774,0.0
0.44014451727413323,0.0
-1.211215121766893,0.0
0.13304869693296104,0.0
0.42698748475296955,0.0
0.8310136473406018,0.0
1.9375732495335325,0.0
-0.8968883256568556,0.0
1.2119219947069675,0.0
-0.6965912333937286,0.0
0.12852514111974303,0.0
-0.11820977670117,0.0
0.3568129882010478,0.0
0.9586974212496838,0.0
-0.6726723812598805,0.0
0.6790377831789074,0.0
-0.9637657435624062,0.0
-0.3967754124101751,0.0
0.3939980914960782,0.0
-0.8727286987577624,0.0
-1.4628160036714257,0.0
0.12194134417212836,0.0
-0.1807474244916207,0.0
0.35044618086312157,0.0
0.760204170140677,0.0
-0.15374196184023625,0.0
0.3944302420631278,0.0
1.490936185835192,0.0
-0.33642119296052364,0.0
-0.8998026153778217,0.0
-1.426539177469602,0.0
0.37394288832074224,0.0
-0.5929213223615409,0.0
-0.5100713923390983,0.0
1.583157212062097,0.0
-1.2406269566404153,0.0
-0.13081979885328548,0.0
-0.9667650965271475,0.0
-0.014222524392778164,0.0
-1.066770879492541,0.0
-0.42449839337544426,0.0
-1.2398367907851333,0.0
-1.597453716961056,0.0
0.9399067469391464,0.0
0.4077379933809294,0.0
0.9113975612706394,0.0
0.7489853677334015,0.0
1.9486368562110445,0.0
-0.6000260490296501,0.0
-0.8680192637828716,0.0
-0.35763587121119894,0.0
0.13952969717332495,0.0
-1.590377801173898,0.0
0.3712826233834465,0.0
0.9772953612362061,0.0
1.002683616611974,0.0
-0.4129269786390164,0.0
-2.3536739280368506,0.0
1.2008847275801644,0.0
0.20624018852628648,0.0
0.048344298617009354,0.0
0.3997274979627964,0.0
1.6373211724950845,0.0
1.8809429612760604,0.0
-0.9419779553051426,0.0
0.05017179600312932,0.0
0.14797978983034393,0.0
0.06386654894812198,0.0
-0.32355347905339116,0.0
-1.487492099898149,0.0
0.879625007885011,0.0
0.0543164431398133,0.0
-0.08531534906794776,0.0
-0.7720587805347437,0.0
0.18544965420174025,0.0
0.1498293846570305,0.0
0.7404648887122788,0.0
0.7461608090534757,0.0
-1.2438723840223178,0.0
-1.62024881694175,0.0
0.14770609042507968,0.0
-0.8557656278840363,0.0
-0.5751486168513069,0.0
-0.575980840699256,0.0
0.057954609060498076,0.0
0.918309801806192,0.0
-1.2356020885632166,0.0
0.7447348321062839,0.0
1.5021775212717416,0.0
-0.3536514670302812,0.0
-0.9698245803356698,0.0
-0.15397697821812706,0.0
1.0243510414369108,0.0
0.39155057302149915,0.0
-0.3987061419414419,0.0
1.1800493948853699,0.0
-1.6860679943690173,0.0
-0.2060185542445819,0.0
0.11786521832535796,0.0
0.1267772286091502,0.0
-1.5380524639517086,0.0
-0.1089143244475771,0.0
0.7374915300999069,0.0
-1.0586334789658183,0.0
0.020871960340611156,0.0
0.11994592687281563,0.0
-0.9209892374506952,0.0
0.743524526406831,0.0
-0.1760054811025978,0.0
0.41210396304470986,0.0
0.3069866794575786,0.0
1.0375996332921653,0.0
-1.6237327277631701,0.0
-1.5966519265115056,0.0
0.05408169583465739,0.0
0.37204137674576626,0.0
-1.2486043589442082,0.0
1.1163884301909193,0.0
-0.41654435430821757,0.0
-0.8200436335967983,0.0
-0.6728603295303638,0.0
0.04767467642854334,0.0
1.0096376151787732,0.0
2.2596468264017298,0.0
-0.7015473378845288,0.0
0.1934161122437446,0.0
-1.219666441437342,0.0
0.3977883964111214,0.0
0.13544091278093173,0.0
-0.3212098435839775,0.0
1.2258536102680764,0.0
0.46493178834026005,0.0
-0.19446711998194088,0.0
-1.6620577465342128,0.0
-0.8324798546387983,0.0
-0.4268939173723525,0.0
-0.3499750490044635,0.0
-1.3772443512534642,0.0
-0.35801129433736073,0.0
0.15235768968257546,0.0
0.18693207079357468,0.0
-0.8524719052154544,0.0
0.40106187018208306,0.0
0.3909380450018146,0.0
-0.861383162870785,0.0
0.33816487810815327,0.0
-1.1670867481458322,0.0
0.1399819175034808,0.0
0.8363799587971812,0.0
-1.7214050159437242,0.0
0.400295273472376,0.0
-0.9848385174929999,0.0
0.14715671585367782,0.0
-1.2308152593411072,0.0
-0.6250046480387411,0.0
-0.5880700384958348,0.0
-0.5640969916150497,0.0
0.8388311743850275,0.0
-1.9831817277008026,0.0
0.8038414623503721,0.0
-0.15045425627458542,0.0
1.489784076267009,0.0
1.180779592223753,0.0
0.7810810098348451,0.0
1.7700415859799745,0.0
-1.3748417915569504,0.0
1.9817472306415496,0.0
0.13829321799184696,0.0
-0.901104841695804,0.0
0.04673465584137633,0.0
-0.4683112144092732,0.0
-0.484907084811351,0.0
-0.8554655972029652,0.0
-1.1967324737677838,0.0
-1.4454369849671362,0.0
-1.3630057745370954,0.0
0.1435568715956005,0.0
-0.35206076703509664,0.0
1.8829653915017925,0.0
0.3927372560110485,0.0
-0.31781518696349,0.0
-1.5465860654715424,0.0
-0.2107928705324333,0.0
0.14602877166929443,0.0
-0.1935970316471104,0.0
-1.1163147109798515,0.0
1.1467467274385785,0.0
2.238817848863372,0.0
-1.1787226149005863,0.0
-0.9405926924159106,0.0
-0.6520983028266095,0.0
0.4167448965577397,0.0
0.1397565748106829,0.0
0.40129230500962126,0.0
-0.8137488102838126,0.0
-0.3238712114308909,0.0
0.8925342242048684,0.0
-0.34133102674655447,0.0
0.8797562628788694,0.0
1.48810307105594,0.0
-0.8562354533695631,0.0
-1.0493703978782178,0.0
2.2159197523739573,0.0
1.202057186618818,0.0
-0.401886138267748,0.0
0.1638451891626605,0.0
0.02979921400744351,0.0
0.3984804773962529,0.0
1.4919325042202936,0.0
-0.9023899352966175,0.0
-1.1392964100469534,0.0
-1.6649675565679245,0.0
-1.1982667483797913,0.0
0.05296276087452496,0.0
-0.4028907014872884,0.0
1.4741093784952535,0.0
1.4761502232371941,0.0
0.7357108976521746,0.0
-0.3553810160996735,0.0
-0.3805777949294215,0.0
1.7936039512994821,0.0
-1.514245317656275,0.0
1.4892400142601647,0.0
-1.5338390493170029,0.0
-0.17697784641014758,0.0
0.43414118761895776,0.0
0.13740556065873122,0.0
-1.597912960103804,0.0
-1.233090202248042,0.0
0.7085638909890384,0.0
-1.0531745375085217,0.0
0.3743813498490237,0.0
1.2035072715644495,0.0
0.15553682484493875,0.0
0.4159766186583799,0.0
0.7413957012337268,0.0
-0.3825337135609544,0.0
-0.8914598408917623,0.0
-0.46591103178169213,0.0
-0.9070672031916748,0.0
1.4850408475715742,0.0
0.054632000730644684,0.0
0.9119573866817207,0.0
0.399821070831878,0.0
1.2915730466210746,0.0
-1.1450045535858684,0.0
1.8107241222959987,0.0
-0.8183076904782107,0.0
-0.6445682302114214,0.0
-0.8738047046904385,0.0
-0.12860635151912336,0.0
-0.4309717049880339,0.0
-0.16781406181494818,0.0
0.39852355030349085,0.0
0.38996542630165226,0.0
-1.2469900733769703,0.0
-0.8559930575858902,0.0
1.4810879148526925,0.0
-0.6399388066032637,0.0
-1.3850465473377893,0.0
0.04934474101547935,0.0
-1.1329072235103637,0.0
0.14908918355353115,0.0
0.1361610497009792,0.0
-0.8076183110309259,0.0
-0.8908603810548357,0.0
0.9537184444402298,0.0
-0.7318372747016897,0.0
0.41494338333831765,0.0
0.8286439675354267,0.0
1.2293046256281452,0.0
-1.6238474715997309,0.0
1.469866807469922,0.0
-1.997528968019175,0.0
0.4492526804611198,0.0
-0.861468407124311,0.0
-0.4255500917054271,0.0
0.8942105558309088,0.0
0.3573375881304828,0.0
-0.8767965426283312,0.0
0.16696058015863113,0.0
0.03719119520686709,0.0
-1.227455304524299,0.0
-0.8754966221750475,0.0
-1.2407575566618,0.0
0.45170360547467603,0.0
5.348406647942844,1.0
5.043046589114512,1.0
5.376095844851775,1.0
4.906862339150991,1.0
3.9007137942403713,1.0
4.689526441628183,1.0
4.781024703347919,1.0
3.828719898927374,1.0
5.333488470946899,1.0
4.320020503156264,1.0
3.8382602084430246,1.0
5.093515777190584,1.0
3.982470984462758,1.0
5.203177472159994,1.0
4.831643131591572,1.0
3.9310617412916926,1.0
5.948846394313811,1.0
5.356342628849147,1.0
4.252882505848974,1.0
4.563688138733586,1.0
5.375773010326717,1.0
6.899611284635099,1.0
6.826931361921714,1.0
6.316357083177325,1.0
7.213855721286256,1.0
4.341049242993053,1.0
3.8800263664008954,1.0
4.306593555199057,1.0
5.395152899292575,1.0
4.305186939757234,1.0
4.342373788426775,1.0
4.3287017919306,1.0
5.363682729242572,1.0
5.929072287002276,1.0
3.851327417429486,1.0
4.904837656625086,1.0
6.122333684770721,1.0
6.0629077247563155,1.0
6.7087633649953675,1.0
5.530958572277474,1.0
5.918641609961879,1.0
5.012725678332224,1.0
4.832893232943585,1.0
4.820169807423201,1.0
4.987220203269457,1.0
4.913471467548126,1.0
4.884434876220259,1.0
6.484888725540109,1.0
4.360372314899084,1.0
6.529957216509629,1.0
6.878023253381611,1.0
5.837329474310666,1.0
6.883310267986817,1.0
3.6666574865624804,1.0
5.046640818525635,1.0
4.562583476191538,1.0
5.759467849103704,1.0
6.9395199943098245,1.0
4.530085736801404,1.0
3.8283680134435323,1.0
5.870255765645593,1.0
5.037040403745792,1.0
4.9377305621825,1.0
4.312577504221423,1.0
4.845283150141526,1.0
5.065332467820928,1.0
3.7145026638580094,1.0
3.68183300418476,1.0
4.277149646709727,1.0
5.317033235835187,1.0
6.905245502463147,1.0
4.310311639024482,1.0
3.587710057058284,1.0
5.6232663093502655,1.0
4.340605871507407,1.0
4.275202277727038,1.0
3.694415044304278,1.0
3.620924656785607,1.0
4.297348702006446,1.0
3.8999036686081103,1.0
4.6013022740050475,1.0
5.4381517134359845,1.0
5.947909701895426,1.0
3.2468899015742925,1.0
6.384974203277535,1.0
5.38270459112592,1.0
4.317529751041092,1.0
6.909129731965153,1.0
4.3314530398245035,1.0
6.914192780008795,1.0
3.8996307014020775,1.0
6.794265179767651,1.0
6.886181118251375,1.0
4.831485232808429,1.0
5.397527327878047,1.0
4.5673188251909105,1.0
5.661659623015584,1.0
6.921307895392044,1.0
4.319598434986273,1.0
3.4607082823014985,1.0
6.496512076072251,1.0
5.793123745683708,1.0
4.1886185209568545,1.0
5.920967828229797,1.0
4.528899491905128,1.0
4.9223476903775,1.0
5.268865770753022,1.0
5.012666522561262,1.0
5.107025421483659,1.0
4.92451419816647,1.0
4.802012871543326,1.0
4.562667566160959,1.0
5.05965232686147,1.0
5.399202246477083,1.0
6.153708699971905,1.0
3.5668194198136476,1.0
4.343549105817203,1.0
6.898590006266957,1.0
4.337840215602423,1.0
3.559215013370346,1.0
5.63170746596381,1.0
4.928128110221737,1.0
4.811757346779966,1.0
5.675396690772888,1.0
7.141231094337197,1.0
6.924994248702255,1.0
5.575825706451656,1.0
3.7465854359569604,1.0
4.502593034502349,1.0
4.225622952236257,1.0
6.011611919503292,1.0
5.837139476058495,1.0
3.6881481721935825,1.0
6.284519986746495,1.0
4.847546120598536,1.0
7.371961472422308,1.0
6.865485751828018,1.0
5.537185983887702,1.0
4.139659162566298,1.0
6.918037726951016,1.0
6.439985994563425,1.0
5.948421790701551,1.0
4.556582176550285,1.0
4.313205468431246,1.0
3.5774434341769106,1.0
3.9632100880242778,1.0
5.632716526466689,1.0
4.253526894989223,1.0
5.88961491267488,1.0
4.122117318284066,1.0
6.926720530958908,1.0
6.939309197913385,1.0
4.513838822804796,1.0
3.4648271133675212,1.0
5.8181319851624735,1.0
4.219934008258004,1.0
3.253578530585385,1.0
4.577718149618919,1.0
6.438289465676668,1.0
3.6377188814390506,1.0
4.1193090514202355,1.0
5.634649598746213,1.0
3.8791690096983356,1.0
5.930635771568204,1.0
4.354200370093145,1.0
5.348510741429975,1.0
5.256349778819477,1.0
5.558004967149078,1.0
4.601924948606221,1.0
6.43555864716692,1.0
5.947903279932828,1.0
5.383246373432616,1.0
3.900283555738052,1.0
4.962941475155879,1.0
4.563731998100887,1.0
6.862559355018791,1.0
6.908566376468033,1.0
5.650811370176991,1.0
4.882428749389972,1.0
4.984788541385072,1.0
5.360942176022828,1.0
6.106558089422823,1.0
4.549562569649365,1.0
5.414204805905519,1.0
3.813938856031158,1.0
5.3179455670170706,1.0
6.919869597208304,1.0
5.635694697393452,1.0
4.9392903215074035,1.0
5.6642351646551745,1.0
4.160613096115771,1.0
5.912943208153837,1.0
4.112798614086757,1.0
3.6930734814919224,1.0
6.8621136558732685,1.0
5.922071907157761,1.0
4.311844663703338,1.0
6.961843175742656,1.0
5.695381600290669,1.0
3.64600368709057,1.0
4.136545390069935,1.0
6.165076090584324,1.0
5.654314424401137,1.0
4.360321966244765,1.0
6.9385849366121315,1.0
4.252792788784072,1.0
3.702150681556789,1.0
5.592284113041233,1.0
5.839925723011667,1.0
4.842122686064821,1.0
3.719580940607102,1.0
4.845599841864062,1.0
5.961661213417025,1.0
6.922610418771981,1.0
4.932165564088555,1.0
6.919847710630386,1.0
4.100745830070864,1.0
4.257602704106514,1.0
4.546190578853204,1.0
5.954976156285077,1.0
6.920533490626302,1.0
3.916894295291922,1.0
6.888448168259892,1.0
3.6471267016806213,1.0
3.9144739104127995,1.0
6.529103612939687,1.0
3.9862875924482086,1.0
4.8960145414405,1.0
5.309628241900639,1.0
5.480216315780196,1.0
4.099211536214648,1.0
4.8555554536529355,1.0
6.974811356722958,1.0
4.248227710800168,1.0
5.679393402484432,1.0
5.983910877214265,1.0
6.506021665256987,1.0
4.3071895641418765,1.0
6.333568307728742,1.0
4.9467686900163335,1.0
4.054144258998437,1.0
6.59324702303574,1.0
5.333078508913874,1.0
3.911274707096745,1.0
5.2806002514688695,1.0
4.354502524987083,1.0
6.862994798861402,1.0
5.047506936496431,1.0
4.3484258015478385,1.0
7.020200370496384,1.0
6.9411244555549265,1.0
4.168603878069235,1.0
4.353816073475532,1.0
4.236059885824766,1.0
4.937036110787578,1.0
5.935776322264352,1.0
3.9603561297206977,1.0
5.5898576680177605,1.0
5.921618557282071,1.0
5.566040438230133,1.0
4.0017159821609045,1.0
5.641764198689527,1.0
5.28817445544168,1.0
5.084510058123428,1.0
6.469664422529831,1.0
4.25318351237467,1.0
6.862930446622839,1.0
4.212867811660589,1.0
3.8566355258308915,1.0
4.309616139585944,1.0
4.313749431811517,1.0
5.289053701707471,1.0
5.3959250860594645,1.0
5.276502960026438,1.0
5.096159422439367,1.0
5.948850620643556,1.0
4.840473924125118,1.0
5.26833882995921,1.0
6.884708060816139,1.0
4.882476746783723,1.0
5.640002328279103,1.0
6.886148843966848,1.0
6.211506042839183,1.0
5.713447395082559,1.0
7.20446259744136,1.0
7.274622749452037,1.0
4.212188882830094,1.0
4.61579975269303,1.0
4.848968085468779,1.0
4.887256062458992,1.0
6.86893258200764,1.0
4.359907247289622,1.0
5.6503543645675975,1.0
5.596984993559177,1.0
3.9104961652151813,1.0
2.8593508255498117,1.0
4.540226263683653,1.0
3.711152517204966,1.0
5.0140643134192135,1.0
3.57633528104821,1.0
5.527585694462374,1.0
4.3080047533445125,1.0
4.593735086714726,1.0
4.883897949104543,1.0
3.8604545780775714,1.0
4.347885600553546,1.0
3.8351916945529765,1.0
3.943809689710636,1.0
5.94415176591273,1.0
3.9118850740830733,1.0
3.8833970649103025,1.0
4.527765465660738,1.0
5.976253787732204,1.0
5.645511901698554,1.0
5.921180192532549,1.0
3.506771940130717,1.0
4.311260364887835,1.0
4.792429805141207,1.0
5.845302525697731,1.0
5.009907328130126,1.0
5.348727088243695,1.0
6.585611828842939,1.0
5.436619095454713,1.0
4.914080489492413,1.0
4.238397000951935,1.0
3.4395305288132927,1.0
4.614332338163295,1.0
5.317372958239417,1.0
3.711730346165608,1.0
5.3996579919769845,1.0
5.416233985437791,1.0
5.9177889190911115,1.0
3.8591570132306843,1.0
6.914795475467587,1.0
5.821078968657995,1.0
2.9589266064944053,1.0
5.624152371100562,1.0
4.8758625581771815,1.0
4.277730520683819,1.0
3.596412246183574,1.0
5.342512388635321,1.0
4.802472831174496,1.0
4.139888416255444,1.0
4.829915608212102,1.0
4.2563260234339575,1.0
5.473788234130908,1.0
3.8749337298364983,1.0
4.239529690282107,1.0
4.320340704950168,1.0
4.804955588869569,1.0
4.543048422895048,1.0
5.944826357350948,1.0
4.2397140498960475,1.0
4.902137714606252,1.0
5.6436761324835345,1.0
5.318079048152931,1.0
5.309606056820218,1.0
6.31742733605437,1.0
5.937552963942813,1.0
4.336215038750489,1.0
6.895286616290376,1.0
4.249993884920615,1.0
4.520702911558557,1.0
4.976641981990612,1.0
6.905262273189542,1.0
3.663415076247546,1.0
4.256170268611106,1.0
5.619906598023034,1.0
3.7116583365778175,1.0
4.08138920566626,1.0
5.923355280568069,1.0
5.388194321620586,1.0
4.5238125219045555,1.0
5.426223536298477,1.0
4.563300815772429,1.0
4.675377293760995,1.0
4.243602145986235,1.0
6.893041770201183,1.0
6.203953645967069,1.0
4.330012350679835,1.0
3.682323296068317,1.0
6.328212148461631,1.0
4.814440693133618,1.0
5.285399570416137,1.0
5.294318479033509,1.0
3.2277602547298105,1.0
5.614379245900507,1.0
5.340620656640519,1.0
3.50645982561293,1.0
5.002202916201092,1.0
5.946184650658615,1.0
5.30536071070976,1.0
5.520608726120864,1.0
5.935949409019063,1.0
4.246305323877371,1.0
5.338118024630646,1.0
4.573431737189466,1.0
4.18914661574169,1.0
4.3514195166680905,1.0
3.509840025084185,1.0
